Image_URL,Texte,Texte1,Texte3,Texte4,Texte5,Texte2,Texte6,Texte7
https://images.immateriel.fr/covers/94DG8Y2.png,CALEDONIAN ROAD,"O'Hagan, Andrew (1968-....). Auteur",Métailié. Paris,"
       Londres, 2021. Campbell Flynn, historien de l'art, connaît un succès inattendu avec sa biographie de Vermeer. Pendant une année fulgurante, la trajectoire de cet homme, né dans un quartier populaire de Glasgow et marié à une cousine de la famille royale, révèle les mécanismes de la corruption contemporaine. Prix Transfuge du roman européen 2025 (rentrée littéraire).
		",Littérature moderne et contemporaine / Romans / Romans,"Bibliothèque écossaise 

             ",3612226533414,français
https://assets.cantook.net/medias/91/bcd897171b1110245efe127be8a47be2e06a82.jpg?h=-&w=200,LE MONDE VÉRITABLE,"FERGUS, Jim. Auteur",UNIVERS POCHE,"
        La jeune Molly est envoyée au sein d'une tribue indienne, où elle découvre une culture et un mode de vie déconstruisant tous ses préjugés.Derrière ce monde, il est un autre monde – véritable celui-là. Un monde animé de bêtes et d'esprits, un espace intemporel que certains Cheyennes, seuls, peuvent entrevoir...
 Avant d'y pénétrer, Molly McGill a vécu mille vies, franchi mille collines. Echangée parmi mille autres, contre mille chevaux, l'ancienne institutrice a connu la prison, l'exil, les guerres et les massacres... Pas tout à fait Indienne et plus tout à fait blanche, la voilà au seuil de ce paradis, sa famille autour d'elle. Est-ce une fable ? Un rêve ? Un jour, une voyageuse vient le leur annoncer : ce monde, même hors du monde, est en danger...
    ",,,UNIVERS POCHE,2025
https://assets.edenlivres.fr/medias/a9/51ac1d3d13ae517e825b4bb1cf05eebc2feb1e.jpg?h=-&w=200,JOURNAL DU DEHORS,"Ernaux, Annie (1940-....). Auteur",Gallimard. Paris,"
        ""De 1985 à 1992, j'ai transcrit des scènes, des paroles saisies dans le RER, les hypermarchés... Je voulais ainsi retenir quelque chose de l'époque et des gens qu'on croise juste une fois, dont l'existence nous traverse en déclenchant du trouble, de la colère ou de la douleur.""
    ",,,Gallimard. Paris,Folio
https://assets.edenlivres.fr/medias/7e/34a15ea3fc9eb1cc899068e0b20e01a72eb106.jpg?h=-&w=200,EN ATTENDANT LE DÉLUGE,"Redondo, Dolores (1969-....). Auteur",Gallimard. Paris,"
        Ecosse, 1983. Noah Scott Sherington est sur la trace de Bible John, meurtrier de trois jeunes femmes. Sur le point de l'arrêter, l'enquêteur est victime d'une crise cardiaque. Tout juste remis, il reprend sa traque, qui le mène à Bilbao, en pleines fêtes de l'Aste Nagusia, où des femmes sont tuées à la sortie de discothèques. Des pluies diluviennes s'abattent sur la ville.
    ",,,Gallimard. Paris,Série noire
https://assets.edenlivres.fr/medias/e5/562f4c8850405c77e8a54a6dd2c8fa5fd6cfdc.jpg?h=-&w=200,L'OREILLE ABSOLUE,"Desarthe, Agnès (1966-....). Auteur",Ed. de l'Olivier. Paris,"
       Un petit garçon turbulent, un homme désespéré, une femme retrouvant son amant, un musicien travaillant avec un jeune prodige et deux adolescents à moto semblent sans lien, mais tous participent à une même harmonie. Une fillette timide observe ces personnages et découvre qu'un fil fragile et invisible les relie.
		",Littérature moderne et contemporaine / Romans / Romans,2025,9782823621686,français
https://assets.edenlivres.fr/medias/6e/15964cea021f6d030e21ab18a658d79b847b69.jpg?h=-&w=200,HAUTE-FOLIE,"Wauters, Antoine. Auteur",Editions Gallimard,"
       ""Je crois que certains êtres ne nous quittent pas, même quand ils meurent. Ils disparaissent, or ils sont là. Ils n’existent plus, or ils rôdent, parlant à travers nous, riant, rêvant nos rêves. De même, quand on pense les avoir oubliés, certains lieux ne nous quittent pas. Ils nous habitent, nous hantent, au point que je ne suis pas loin de croire que ce sont eux qui écrivent nos vies. La Haute-Folie est un de ces lieux. Toute notre histoire tient dans son nom."" 

Haute-Folie raconte la vie de Josef, un homme dont la famille a été frappée, alors qu’il venait de naître, par une série de drames qui ne lui ont jamais été rapportés. Peut-on être en paix en ignorant tout de sa lignée ? Où chercher la sagesse quand un feu intérieur nous dévore ? Qu’est-ce que la folie, sinon le pays des souffrances qui n’ont nulle part où aller ? 
Servi par un style fulgurant, ce roman cruel et lumineux explore la marginalité et les malédictions qui touchent ceux dont l’histoire est ensevelie sous le silence.
		",Romans,2025,9782073101570,français
https://assets.edenlivres.fr/medias/86/dd9b5a0e3f6d6f1511ce1158d68f5edb6ff4f3.jpg?h=-&w=200,MEURTRE MODE D'EMPLOI (TOME 3) - AFFAIRE CLASSÉE,"Jackson, Holly (1992-....). Auteur",Casterman. Bruxelles,"
       Pippa veut tourner la page de sa dernière enquête mais, avant son départ pour Cambridge, il lui faut découvrir l'auteur des menaces de mort qu'elle reçoit. En plus d'écrire des lettres, son harceleur crée des mises en scène macabres près de sa maison. Au fil de ses investigations, elle apprend qu'il s'agit de DT Killer, un tueur en série censé être en prison depuis six ans.
		",Jeunesse - Eveil et Fiction / Roman,"Meurtre mode d'emploi ; Les grands formats 

             ",9782203295735,français
https://assets.edenlivres.fr/medias/6a/a0444ddba3552182653e808ec3c805d48b4ace.jpg?h=-&w=200,"LA VIE, L’HONNEUR, LA FANTASIA","Laroui, Fouad. Auteur",Mialet Barrault Éditeur,"
       La troupe s’ébranle. Elle marche au pas, puis l’allure augmente et c’est le galop. Le chef lance un deuxième cri. Les cavaliers se dressent sur leurs étriers et brandissent haut leurs fusils. Le chef donne le troisième signal. De la bouche de chaque fusil jaillit l’éclat de lumière et puis c’est la déflagration, une seule détonation faite de quinze autres, sinistre, effrayante, qui retentit dans le ciel. 
Arsalom se redresse, hagard, les yeux exorbités. Il porte la main à son cou, titube, pantin désarticulé à la chemise ensanglantée, fait quelques pas puis s’effondre au pied de la tribune. 
J’avais dix ans. Ce n’est que bien plus tard que j’ai compris pourquoi cet homme devait mourir ce jour-là – et de cette façon.
		",Romans francophones,2025,9782080485816,français
https://couverture.numilog.com/9782226503824_W300.jpg,SURCHAUFFE,"Devers, Nathan (1997-....). Auteur",Albin Michel. Paris,"
       Jade Elmire Fasquin, ambitieuse, souffre de burn-out, écrasée par le système toxique d'un grand groupe hôtelier. Elle fuit en supervisant la construction d'un palace dans l'archipel d'Andaman, près d'une île interdite habitée par un mystérieux peuple nommé les Sentinelles. Prix du jury 2025 (La Forêt des Livres chez Gonzague Saint Bris).
		",Littérature moderne et contemporaine / Romans / Romans,"Romans français 

             ",9628036200785,français
https://couverture.numilog.com/9782226499349_W300.jpg,NOS SOIRÉES,"Hollinghurst, Alan (1954-....). Auteur",Albin Michel. Paris,"
       Dans les années 1960, Dave Win, métis de 13 ans, découvre la haute société grâce à une bourse. Lorsqu'il rencontre ses mécènes, il fait la connaissance du violent et dangereux Giles Hadlow, le fils de la famille. Dave devient acteur, luttant contre les conventions, tandis que Giles embrasse une carrière politique. Dave revient sur son parcours, du théâtre à la découverte de son homosexualité.
		",Littérature moderne et contemporaine / Romans / Romans,"Grandes traductions ; Romans étrangers 

             ",9628036180780,français
https://assets.edenlivres.fr/medias/5d/31743876bc7740a208803eae30d4a8e0d034de.jpg?h=-&w=200,COMME EN AMOUR,"Ferney, Alice. Auteur",Éditions Actes Sud,"
       Elle est vive et franche, styliste célébrée, investie dans sa famille. Il est secret, caustique, célibataire et séduisant, chroniqueur de la vie artistique parisienne. A la faveur d’une interview, leur complicité est immédiate. Un deuxième rendez-vous, des coups de téléphone, bientôt Marianne et Cyril se parlent tous les jours. L’art, la littérature, leurs admirations, leurs inquiétudes,  leurs enfances, leurs amours : la conversation est libre et intime. Dans le « tourbillon de la vie », chacun tour à tour écoute, réconforte, propose son aide, mais chacun n’a-t-il pas aussi son domaine réservé ? En quarante chapitres enlevés, qui sont autant de moments du lien, portant haut l’art du dialogue, Alice Ferney souligne les formes, la valeur et la fragilité de l’amitié entre homme et femme.
		",Romans,2025,9782330209360,français
https://assets.edenlivres.fr/medias/86/6a0def435be6b12fa07689690d4019223c16ca.jpg?h=-&w=200,ÉCLAIRCIE,"Davies, Carys. Auteur",Editions de la Table Ronde,"
       1843. Ivar, le dernier habitant d’une île perdue au large de l’Écosse, mène une vie solitaire et paisible, jusqu’au jour où il trouve sur la plage, au pied d’une falaise, un homme inconscient. Le nouveau venu se nomme John Ferguson, pasteur sans le sou envoyé pour chasser Ivar de ces terres et libérer ainsi des hectares de pâturage pour des troupeaux de moutons. Ne se doutant pas des intentions de l’inconnu, Ivar lui fait une place dans sa maison et, bien que les deux hommes ne parlent pas la même langue, un lien fragile se tisse peu à peu entre eux. Pendant ce temps, sur le continent, Mary, la femme de John, attend impatiemment des nouvelles de la mission de son époux.
Dans la rudesse de ce décor lointain, au-delà de l’archipel des Shetland, se déploie le drame intime qu’imagine Carys Davies, avec autant de tension que de tendresse : le portrait touchant et cristallin de gens ordinaires ballottés par l’Histoire, et l’exploration de ce qui sépare les hommes comme de ce qui les rapproche. Aussi maîtrisé que surprenant, ce court roman est une merveille narrative au style concis et puissant.
		",Romans étrangers,2025,9791037114709,français
https://assets.edenlivres.fr/medias/71/9b730566ddc7c71c6296d241ec7cc4d109ba5d.jpg?h=-&w=200,JOUER LE JEU,"Daas, Fatima (1995-....). Auteur",Ed. de l'Olivier. Paris,"
       Kayden, bien entourée par sa mère Aïsha, sa sœur Shadi et ses amis Nelly, Samy et Djenna, observe le monde codifié autour d'elle et note ses réflexions. Sa professeure de littérature, madame Fontaine, découvre ses textes et voit en elle une future élève de Sciences-Po.
		",Littérature moderne et contemporaine / Romans / Romans,2025,9782823622560,français
https://assets.edenlivres.fr/medias/a5/f08fb90125c938b2f69672fe00bf4ddd8304cb.jpg?h=-&w=200,HAUTE-FOLIE,"Wauters, Antoine (1981-....). Auteur",Gallimard. Paris,"
        Alors que sa famille a été frappée par une série de drames à sa naissance, Josef quitte son village et ses proches afin de comprendre ce qui lui échappe. Il débute alors une vie vagabonde à travers montagnes et forêts, passant pour un mendiant, un saint ou un fou auprès de ceux qu'il croise. Il retourne à la ferme de la Haute-Folie, où tout a commencé, pour faire face aux démons du passé.
    ",,,Gallimard. Paris,Blanche
https://assets.edenlivres.fr/medias/3b/83e4b731a27ed76eca75e0b0e6a4425ca231b2.jpg?h=-&w=200,RAMSÈS DE PARIS,"Mabanckou, Alain (1966-....). Auteur",Seuil. Paris,"
       Un jeune écrivain en herbe se fait appeler Berado prince de Zamunda. Il vit sous la coupe de son grand frère Benoît qu'il rejoint à Paris. Ce dernier accumule les aventures dans son quartier de Château Rouge, jusqu'à ce qu'il s'engage avec Lilwenn, une femme qu'il veut épouser, au grand dam de Maman Mushama, la tenancière d'un restaurant. Berado se rend chez Ramsès raconter sa version des faits.
		",Littérature moderne et contemporaine / Romans / Romans,"Fiction & Cie 

             ",9782021591873,français
https://assets.cantook.net/medias/20/7aab233527678adb65a2ddddc2df459d676052.jpg?h=-&w=200,INTÉRIEUR NUIT,"Demorand, Nicolas",UNIVERS POCHE,"
        "" Les événements racontés dans ce livre se déroulent sur plus de vingt ans. Pendant toutes ces années, je me suis tu. Aujourd'hui, j'écris en pensant à toutes celles et ceux, des centaines de milliers, peut-être des millions, qui souffrent en silence du même mal. ""
 Nicolas Demorand est journaliste. Il co-anime la matinale de France Inter depuis 2017.
    ",,,UNIVERS POCHE,2025
https://assets.edenlivres.fr/medias/62/4346d5500646c4b0578da1afb59b6b1cb8d36e.png?h=-&w=200,ALIX SENATOR (TOME 16) - L'ATLANTIDE - EDITION LUXE,"Mangin, Valérie (1973-....). Auteur",Casterman. Bruxelles,"
       Alix et ses compagnons partent en direction de l'Atlantide avec quelques Gaulois. Rapidement les tensions éclatent, pour finalement exploser lors d'un conflit entre ces derniers et une tribu autochtone dont ils croisent la route. La convoitise et la haine atteignent leur paroxysme quand l'équipage débarque sur les rives de l'Atlantide. Avec un dossier documentaire.
		",Bandes dessinées / Bandes dessinées,"Alix senator 

             ",9782203304673,français
https://assets.edenlivres.fr/medias/b2/ba10b80b3e305e70a25f63497e4c46bb3b9834.jpg?h=-&w=200,METTRE AU MONDE,"Korman, Cloé. Auteur",Flammarion,"
       Mettre au monde, c’est le métier de Jill, sage-femme dans un hôpital de la banlieue parisienne. Ne pas mettre au monde, c’est le sujet de Marguerite, chercheuse à l’université, qui étudie l’histoire des avortements illégaux et prépare un colloque sur la loi Veil. 
Tandis que Jill enchaîne les gardes de nuit sous tension, danse frénétique et fascinante avec la vie à l’état le plus pur, Marguerite, elle, navigue entre ses amants avec liberté et tombe accidentellement enceinte à 40 ans passés de l’un d’eux, mais lequel ? 

Dans une langue puissante et charnelle, Cloé Korman nous offre un roman qui s’empare de l’histoire des femmes, entre hier et aujourd’hui, de leurs corps de filles, de mères et d’amantes, des corps joyeux ou malmenés, traversés de mille vies et occupés, aussi, à la donner.
		",Romans francophones,2025,9782080435088,français
https://assets.edenlivres.fr/medias/16/60da01cb2ac856a093fb9431191adde0167977.jpg?h=-&w=200,LA PEAU DURE,"Schneider, Vanessa. Auteur",Flammarion,"
       ""Pour Vanessa."" C’est ce que Michel Schneider a inscrit sur une pochette destinée à sa fille. Après sa mort, elle y trouve, parmi des papiers, un roman d’un auteur qui leur est cher, Sándor Márai : Ce que j’ai voulu taire. Est-ce un message ? Quels silences cache encore cet homme qui, de romans en essais, de conversations sans fard en actions éloquentes, avait pourtant l’air d’avancer dans la vie à découvert, sans gêne ni retenue ? En revisitant son enfance de fils illégitime ou son engagement politique, en racontant leur vie de famille et leur relation pleine de tendresse et de fureur, Vanessa Schneider essaie de rassembler les morceaux d’un père qui se refusait à être défini. 
Avec une distance littéraire remarquable, l’autrice dresse le portrait d’un père en même temps qu’elle dépeint une génération d’hommes érigée sur les ruines de la Seconde Guerre mondiale, à la fois singulièrement libre et redoutablement égoïste.
		",Romans francophones,2025,9782080446978,français
https://assets.edenlivres.fr/medias/cd/de517bd69b4c99272098bb6409743f1a5ceb1f.jpg?h=-&w=200,L'ALBATROS,"Enthoven, Raphaël. Auteur",Humensis,"
       C’est l’histoire d’un fils qui accompagne sa mère sur le chemin de croix d’une maladie incurable et invalidante. C’est l’histoire d’une pianiste dont la pathologie paralyse les mains, d’une écrivaine vouée à veiller sur les disparus, dont les souvenirs s’estompent à mesure qu’elle perd la tête, et qui, comme on envoie des chevaux contre des tanks, lutte par la musique et l’érudition contre une saloperie neuro-dégénérative. Mais c’est aussi l’histoire de tout ce qui, d’un livre à une mélodie, survit au désastre et nargue le malheur. Et, paradoxalement, de la victoire posthume du talent sur tout ce qui le détruit. Sous la figure d’une femme que ses ailes de géant rendent maladroite mais qui, de retour à son bureau, tutoyait les cimes d’un vol de plume, L’Albatros raconte que tout ne disparaît pas quand le corps se décompose. Ce livre est à la fois le journal de bord d’un naufrage et le conservatoire d’un talent disparu. Un récit poignant, où la descente aux enfers côtoie les retours en grâce.
		","Société (culture, éducation, famille, mode, religion, sexualité)",2025,9791032930847,français
https://assets.edenlivres.fr/medias/b9/8796af55c3aaef2f5cf36946b0dc12d77c444c.jpg?h=-&w=200,AIMER COMME UN ALBATROS,"Rieffel, Jean-Noël. Auteur",Editions Theleme from W. F. Howes,"
        « L'oiseau le plus romantique du monde est l'albatros hurleur. Chez lui, tout est vastitude : ses ailes - 3,50 mètres d'envergure -, ses voyages - il passe son temps à sillonner la mer -, sa longévité exceptionnelle - jusqu'à quatre-vingts ans -, ses sentiments amoureux. Les albatros nous donnent une leçon de couple pour éviter l'échec amoureux : il faut choyer la liberté de l'autre. S'éloigner temporairement, éprouver le manque, afin de mieux se retrouver dans une attirance toujours renouvelée... Le véritable amour est peut-être à rechercher dans leur manière d'aimer : un savant mélange entre tendresse, caresses, respect, bienveillance, séduction et liberté. » Confronté à l'épreuve d'un divorce, le narrateur va surmonter son chagrin et renaître grâce à l'observation, notamment sur les côtes Bretonnes, des Fulmars boréaux, ces cousins des albatros, des Fous de bassan, des Guillemots de Troïl. Puis, il s'installe sur les bords de la Loire où il découvre la personnalité captivante de l'écrivain Maurice Genevoix, sauvé des horreurs de la guerre par la beauté des oiseaux. Un livre de grand air sur la joie et la sagesse que nous enseigne la nature.
    ",,,Editions Theleme from W. F. Howes,2025
https://assets.edenlivres.fr/medias/2b/4749cfbe45f32a51f22bf633a2b8bcc77d11c5.jpg?h=-&w=200,AUX NUITS À VENIR,"Donnadieu, Joffrine. Auteur",Editions Gallimard,"
       ""Son ventre est chaud, il brûle. Il ne reste plus que cette boule incandescente au niveau du nombril qui illumine tout sur son passage. Jamais elle n’a ressenti autant d’amour. Son ventre contient leur histoire. Elle flotte dans l’air comme un foulard emporté par le vent. Elle passe à travers la grille, y dépose la fourrure des souvenirs qui l’étouffaient, les secrets enfouis, sa vie faussée. Elle dépose les angoisses, les peurs, le dégoût d’elle-même, l’effroi, la culpabilité, les mensonges et les sombres nuits."" 

À trente-quatre ans, Marguerite, dite Marge, fuit la moindre entrave à sa liberté. Sans emploi ni logement stables, elle est envahie par des personnages qui peuplent ses nuits, chacun réclamant qu’elle raconte son histoire. Elle finit par trouver refuge dans la cabane d’un chantier abandonné, rue des Martyrs. 
En escaladant l’échafaudage de l’immeuble vide, elle découvre un dernier occupant : Victor, ancien militaire, qui résiste aux pressions du promoteur immobilier. Ensemble, ils vont faire alliance contre le monde extérieur. Alors que chaque nuit Marge met au monde les créatures qui la hantent et lui dévoilent un lourd secret d’enfance, la passion amoureuse va saisir les deux réfractaires aux destins si opposés. 
Ce roman plein de fougue emporte le lecteur dans l’histoire d’un amour ardent, nourri par la puissance de l’imaginaire. Joffrine Donnadieu libère ici une langue charnelle, vibrante, habitée.
		",Romans,2025,9782073032188,français
https://assets.edenlivres.fr/medias/04/da523e3b3dd94c766e9e3a342d9a037fa265b7.jpg?h=-&w=200,LE QUATUOR DES SMYTHE-SMITH (TOME 1) - UN GOÛT DE PARADIS,"Quinn, Julia (1970-....). Auteur",J'ai lu. Paris,"
        Lady Honoria Smythe-Smith se retrouve seule chez sa mère, depuis que son frère est parti. Elle aimerait se marier et décide d'attirer Bridgerton dans ses filets. Mais son ami Marcus va changer tous ses plans.
    ",,,J'ai lu. Paris,"J'ai lu. Pour elle. Aventures et passions ; Le quartet des Smythe-Smith ; J'ai lu, Pour elle, Aventures et passions"
https://assets.edenlivres.fr/medias/1f/0d2d126de75e2ebd64b118ba3d773fccb10f98.jpg?h=-&w=200,DOPPELGÄNGER,"Guix, Gérard (1975-....). Auteur",Aux forges de Vulcain. Paris,"
       Berlin, avril 1945. Terré dans son bunker, Hitler s'accroche à son illusion de toute-puissance. Pour entretenir le mirage, son entourage décide de fêter son anniversaire. Goebbels trouve le cadeau idéal, l'horoscope du Führer. Mais la personne chargée de faire établir le document se trompe dans la date de naissance du dirigeant nazi. Cet écart de quatre jours fait basculer l'histoire.
		",Littérature moderne et contemporaine / Romans / Romans historiques,"Fiction 

             ",9782373058062,français
https://assets.edenlivres.fr/medias/b7/8f6a92e4c3db3cc4f8b5aeee7a719859f59a2a.jpg?h=-&w=200,UN MAL IRRÉPARABLE,"Duroy, Lionel. Auteur",Mialet Barrault Éditeur,"
       À la fin d’une vie couronnée de succès, l’écrivain Frédéric Riegerl découvre que ses parents lui ont menti. Ils lui ont délibérément caché les tortures que leur ont infligées les communistes roumains au début des années cinquante. Ils lui ont toujours fait croire que son histoire a commencé à leur arrivée en France. Il avait sept ans. Quelle vie aurait été la sienne s’il avait su la vérité ? Aurait-il connu une autre destinée si ses parents n’avaient pas cru légitime de lui dissimuler le cauchemar qu’ils ont enduré ? Cette question ne va plus cesser de l’obséder.
		",Romans francophones,2025,9782080438157,français
https://assets.edenlivres.fr/medias/8e/97be846516f8f01dffca2a8a4207f2bf9e3f6c.jpg?h=-&w=200,TOUT OUÏE,"Postel, Alexandre. Auteur",Humensis,"
       Vous vous appelez Violette Letendre, vous menez une vie très sage et vous exercez le métier d’éditrice. Un homme que vous connaissez vaguement vous propose de lire le manuscrit du roman qu’il est en train d’écrire. Vous acceptez. Vous n’auriez pas dû. Vous ne tardez pas à comprendre que le personnage dudit roman est fasciné par les bruits que le plaisir inspire aux femmes. Incapable de provoquer lui-même ces vocalises qui le bouleversent, il assouvit sa curiosité en rôdant la nuit, les oreilles dressées, comme une chauve-souris… Vous trouvez cela bizarre, dérangeant, vous vous posez des questions, mais vous poursuivez votre lecture : après tout, vous aussi, la curiosité vous anime. Récit ludique et captivant, exploration des fantasmes et des mythes qui hantent l’imaginaire, interrogation troublante sur le désir de l’autre, Tout ouïe nous rappelle que la lecture est une invitation à se découvrir soi-même en se mettant à l’écoute d’autrui.
		",Romans francophones,2025,9791032936184,français
https://assets.edenlivres.fr/medias/b8/53a7b70c392defffa7e2047556fafc1fe524a8.jpg?h=-&w=200,KAIROS,"Erpenbeck, Jenny. Auteur",Editions Gallimard,"
       Un soir d’été 1986, à Berlin-Est, Katharina et Hans se rencontrent par hasard. Elle est étudiante ; lui, écrivain, a trente-quatre ans de plus qu’elle. Frappés par un véritable coup de foudre, ils entament une liaison passionnée, en dépit de la vie conjugale de Hans et de leur grande différence d’âge. 
Mais l’intense histoire d’amour se teinte de souffrance et d’obsession à mesure que Hans s’efforce de contrôler la vie de Katharina, et tandis qu’autour d’eux la RDA connaît ses derniers instants. Le régime est sur le point de voler en éclats, et la relation amoureuse vacille en même temps que le mur de Berlin. 
Tissant en une seule intrigue la passion douloureuse et la décomposition politique, Jenny Erpenbeck nous interroge sur les aveuglements intimes et les débordements du pouvoir. Couronné par le prestigieux International Booker Prize en 2024, Kairos est un roman magistral sur la fin de l’Allemagne de l’Est, la complexité des sentiments et la conscience historique.
		",Romans étrangers,2025,9782073083364,français
https://couverture.numilog.com/9782226504388_W300.jpg,AUCUNE NUIT NE SERA NOIRE,"Diome, Fatou (1968-....). Auteur",Albin Michel. Paris,"
       Entre souvenirs et invocations, un roman dans lequel l'autrice évoque sa relation avec son grand-père, les leçons de sagesse qu'il lui a apprises et l'importance de la transmission.
		",Littérature moderne et contemporaine / Romans / Biographies romancées,"Romans français 

             ",9628260490785,français
https://assets.edenlivres.fr/medias/2b/10da0939c639dad678cfa29f8c8a7a32d59cc3.jpg?h=-&w=200,LA MAUVAISE JOUEUSE,"Jestin, Victor. Auteur",Flammarion,"
       « Jusqu’alors, je ne jouais plus. Ni aux échecs ni aux cartes ni au bowling, ni à rien. Disons que sinon je m’impliquais un peu trop fort. » 
Un soir de semaine comme les autres, Maud, une jeune femme à la vie bien rangée, provoque un accident de voiture et prend inexplicablement la fuite. Paniquée, elle erre sur la route et trouve refuge dans un bowling. C’est le début de trois jours de cavale, et surtout de rechute dans une très vieille addiction, celle de jouer, à tout, frénétiquement. Des environs pluvieux de Saint-Nazaire au village lointain de son enfance, le périple de Maud prend l’allure d’une fugue existentielle. 
Sur un rythme effréné, Victor Jestin raconte la lutte d’une femme contre une passion infernale, et interroge la place du jeu dans nos vies.

« Il signe d’une plume trempée dans l’angoisse un road-tripes étourdissant […] Et il confirme qu’à 31 ans il fait partie des romanciers dont on va continuer d’entendre parler. »
LE CANARD ENCHAÎNE

« Peut-on jamais cesser de jouer ? Victor Jestin ne donne pas de réponse mais éclaire, avec une justesse troublante, la part d’ombre qui veille en chacun de nous. »
PAGE DES LIBRAIRIES

« Victor Jestin signe ici un texte aussi acide qu’électrique, un duel amoureux sans arbitre. Et, disons-le franchement : c’est brillant. »
ACTUALITTE

« Avec La mauvaise joueuse, Victor Jestin signe un récit haletant et tendu, qui plonge le lecteur dans l’esprit d’une femme dominée par une compulsion. Le roman se lit comme un thriller psychologique : chaque scène est menée tambour battant, la tension naît autant de la fuite après l’accident que de l’obsession dévorante du jeu. »
ACTUALITTE

« Victor Jestin mise la gagne et gagne haut la main le pari de son troisième roman. »
LE TEMPS (SUISSE)

« Le roman […] acquiert une tension, une efficacité qui font qu’on l’avale d’une traite, comme on regarde un plan-séquence au cinéma. »
L’OPINION

« Le livre est beau, c’est très bien écrit. »
RTL

« Victor Jestin creuse le thème de la dépendance, du manque et de l’isolement, à travers le portrait à vif d’une femme bloquée dans son adolescence par ses traumatismes. »
MARIE FRANCE

« Un roman percutant mené tambour battant et dont on suit l’héroïne avec compassion. »
TELE 2 SEMAINES

« Impeccablement mené d’un bout à l’autre, « La mauvaise joueuse » fait plus que confirmer tout le bien qu’on pensait déjà du talentueux Victor Jestin. Un écrivain incroyablement doué depuis ses débuts avec « La chaleur » pour saisir le vertige et l’incarner dans ses pages de ses romans à l’écriture ciselée. »
LE TELEGRAMME

« Ce livre s’engloutit en quelques heures. […] Prenant ! »
ELLE

« [Victoir Jestin] signe un grand roman d’une écriture souvent volontairement syncopée, aussi fiévreuse que la pensée brûlante de son héroïne. »
LA PROVENCE

« Un livre trépidant, entre action et introspection, qui interroge sur notre rapport à l’existence : la vie n’est-elle pas un jeu ? »
RFI
		",Romans francophones,2025,9782080487995,français
https://assets.edenlivres.fr/medias/95/42f826365ac2de96867147aec8fbada0dbef8d.jpg?h=-&w=200,PEAU D'OURSE,"Le Floch, Grégory (1986-....). Auteur",Seuil. Paris,"
       Mont Perdu, une adolescente corpulente et lesbienne, est victime de harcèlement. Pour échapper aux traditions archaïques de son village des Pyrénées, elle se réfugie dans les montagnes où, peu à peu, elle se transforme en ourse.
		",Littérature moderne et contemporaine / Romans / Romans,"Cadre rouge 

             ",9782021585636,français
https://assets.edenlivres.fr/medias/32/0a3b39aa2c76eae291d795bba8ba1fb03e9301.jpg?h=-&w=200,ILS APPELLENT ÇA L'AMOUR,"Delaume, Chloé (1973-....). Auteur",Seuil. Paris,"
       Les amies de Clotilde ont organisé une escapade de trois jours dans une ville qu'elle ne pensait plus jamais revoir. Il y a vingt ans, elle y a vécu avec un homme qui l'a complétement assujetti. Clotilde n'en a jamais parlé, trop honteuse de ce passé. Mais pour se débarrasser de ce douloureux souvenir, la meilleure solution est de le partager.
		",Littérature moderne et contemporaine / Romans / Romans,"Fiction & Cie 

             ",9782021569513,français
https://assets.edenlivres.fr/medias/d6/68c85388e08bbf67981a33c02bf54fb1563edc.jpg?h=-&w=200,LA NUIT AU CŒUR - N°1 DU PALMARÈS LIVRES HEBDO DES LIBRAIRES,"Appanah, Nathacha. Auteur",Editions Gallimard,"
       ""De ces nuits et de ces vies, de ces femmes qui courent, de ces cœurs qui luttent, de ces instants qui sont si accablants qu’ils ne rentrent pas dans la mesure du temps, il a fallu faire quelque chose. Il y a l’impossibilité de la vérité entière à chaque page mais la quête désespérée d’une justesse au plus près de la vie, de la nuit, du cœur, du corps, de l’esprit.
De ces trois femmes, il a fallu commencer par la première, celle qui vient d’avoir vingt-cinq ans quand elle court et qui est la seule à être encore en vie aujourd’hui. 
Cette femme, c’est moi."" 

La nuit au cœur entrelace trois histoires de femmes victimes de la violence de leur compagnon. Sur le fil entre force et humilité, Nathacha Appanah scrute l’énigme insupportable du féminicide conjugal, quand la nuit noire prend la place de l’amour.
		",Romans,2025,9782073080042,français
https://assets.cantook.net/medias/c3/e95b69dd4e602201f96741dcbde5c5a45f7eee.jpg?h=-&w=200,MORITURI,"KHADRA, Yasmina. Auteur",UNIVERS POCHE,"
        Edition enrichieLlob est commissaire à Alger. Avant, il était le bon flic du quartier, serviable et estimé. Depuis l'avènement de la nébuleuse intégriste, il est devenu l'homme à abattre. Dans une Algérie à feu et à sang, il hérite d'une affaire qui sent le soufre. La fille d'un gros magnat a disparu. Fugue ? Enlèvement ? Llob va se hasarder dans des zones d'ombre minées et découvrir que, derrière le terrorisme troublant qui sévit dans le pays, d'autres diableries inavouées s'accomplissent en toute impunité.
    ",,,UNIVERS POCHE,2025
